LINEA,VCESTIL,PARES,FAMPESP,FAMMONT,DEPTO,FUNCION,TIEMPO,PERSONAS,META,COLEC
BLU,10554,0,1,3,RAYADO Y RESACA,PEG-AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,PEGADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,PREACABADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,PRECONFORMAR,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,REBAJADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,RECORTADOR AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,RECORTADOR AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,RESACAR PLANTAS,33,3.67,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,RESACAR PLANTAS,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,RIBETEAR,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,RIBETEAR,0,0,400,#¡REF!
BLU,10554,0,1,3,RAYADO Y RESACA,SUAJADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,A-PESPUNTADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,A-PRELIMINAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,APOMAZAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,B-PESPUNTADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,B-PRELIMINAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,C-PESPUNTADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,C-PRELIMINAR,15,1.67,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CA-COR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CA-DOB,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CA-PESA,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CA-PESB,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CA-PESC,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CA-PREA,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CA-PREB,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CA-PREC,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CA-REB,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CARDADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CENTRADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,COMODIN CORTE,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,COMODIN MONTADO,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,COMODIN PESPUNT,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,COMODIN PREACAB,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CONFORMAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CORTADOR FLASH,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CORTADOR FORRO,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,CORTADOR PIEL,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,DESVIRAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,DISTRIBUIDOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,DOBLILLADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,DOMAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,EMB-AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,EMBARRADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,EMPACADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,ENCERQUILLADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,ENTACONADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,FORRAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,MONTADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,PEG-AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,PEGADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,PREACABADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,PRECONFORMAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,REBAJADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,RECORTADOR AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,RECORTADOR AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,RESACAR PLANTAS,33,3.67,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,RESACAR PLANTAS,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,RIBETEAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,RIBETEAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SIN DEPARTAMENT,SUAJADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,A-PESPUNTADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,A-PRELIMINAR,8,0.89,400,#¡REF!
BLU,10554,0,1,3,SUELA,APOMAZAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,B-PESPUNTADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,B-PRELIMINAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,C-PESPUNTADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,C-PRELIMINAR,61,6.79,400,#¡REF!
BLU,10554,0,1,3,SUELA,CA-COR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CA-DOB,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CA-PESA,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CA-PESB,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CA-PESC,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CA-PREA,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CA-PREB,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CA-PREC,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CA-REB,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CARDADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CENTRADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,COMODIN CORTE,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,COMODIN MONTADO,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,COMODIN PESPUNT,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,COMODIN PREACAB,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CONFORMAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CORTADOR FLASH,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CORTADOR FORRO,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,CORTADOR PIEL,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,DESVIRAR,36,4,400,#¡REF!
BLU,10554,0,1,3,SUELA,DISTRIBUIDOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,DOBLILLADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,DOMAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,EMB-AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,EMBARRADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,EMPACADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,ENCERQUILLADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,ENTACONADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,FORRAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,MONTADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,PEG-AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,PEGADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,PREACABADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,PRECONFORMAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,REBAJADOR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,RECORTADOR AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,RECORTADOR AVIO,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,RESACAR PLANTAS,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,RESACAR PLANTAS,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,RIBETEAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,RIBETEAR,0,0,400,#¡REF!
BLU,10554,0,1,3,SUELA,SUAJADOR,8,0.89,400,#¡REF!
FRESA,10673,0,1,2,ARMADO,A-PESPUNTADOR,44,1.22,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,A-PRELIMINAR,95,2.63,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,APOMAZAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,B-PESPUNTADOR,24,0.67,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,B-PRELIMINAR,49,1.37,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,C-PESPUNTADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,C-PRELIMINAR,195,5.41,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CA-COR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CA-DOB,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CA-PESA,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CA-PESB,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CA-PESC,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CA-PREA,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CA-PREB,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CA-PREC,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CA-REB,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CARDADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CENTRADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,COMODIN CORTE,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,COMODIN MONTADO,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,COMODIN PESPUNT,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,COMODIN PREACAB,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CONFORMAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CORTADOR FLASH,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CORTADOR FORRO,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,CORTADOR PIEL,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,DESVIRAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,DISTRIBUIDOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,DOBLILLADOR,27,0.75,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,DOMAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,EMB-AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,EMBARRADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,EMPACADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,ENCERQUILLADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,ENTACONADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,FORRAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,MONTADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,PEG-AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,PEGADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,PREACABADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,PRECONFORMAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,REBAJADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,RECORTADOR AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,RECORTADOR AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,RESACAR PLANTAS,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,RESACAR PLANTAS,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,RIBETEAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,RIBETEAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ARMADO,SUAJADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,A-PESPUNTADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,A-PRELIMINAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,APOMAZAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,B-PESPUNTADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,B-PRELIMINAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,C-PESPUNTADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,C-PRELIMINAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CA-COR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CA-DOB,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CA-PESA,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CA-PESB,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CA-PESC,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CA-PREA,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CA-PREB,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CA-PREC,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CA-REB,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CARDADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CENTRADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,COMODIN CORTE,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,COMODIN MONTADO,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,COMODIN PESPUNT,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,COMODIN PREACAB,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CONFORMAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CORTADOR FLASH,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CORTADOR FORRO,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,CORTADOR PIEL,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,DESVIRAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,DISTRIBUIDOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,DOBLILLADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,DOMAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,EMB-AVIO,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,EMBARRADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,EMPACADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,ENCERQUILLADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,ENTACONADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,FORRAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,MONTADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,PEG-AVIO,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,PEGADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,PREACABADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,PRECONFORMAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,REBAJADOR,10,1.12,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,RECORTADOR AVIO,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,RECORTADOR AVIO,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,RESACAR PLANTAS,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,RESACAR PLANTAS,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,RIBETEAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,RIBETEAR,0,0,400,#¡REF!
FRESA,10673,0,1,2,CONTRAFUE-CASCO,SUAJADOR,6,0.66,400,#¡REF!
FRESA,10673,0,1,2,CORTE,A-PESPUNTADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,A-PRELIMINAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,APOMAZAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,B-PESPUNTADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,B-PRELIMINAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,C-PESPUNTADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,C-PRELIMINAR,36,1,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CA-COR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CA-DOB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CA-PESA,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CA-PESB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CA-PESC,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CA-PREA,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CA-PREB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CA-PREC,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CA-REB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CARDADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CENTRADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,COMODIN CORTE,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,COMODIN MONTADO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,COMODIN PESPUNT,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,COMODIN PREACAB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CONFORMAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CORTADOR FLASH,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CORTADOR FORRO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,CORTADOR PIEL,77,2.13,100,#¡REF!
FRESA,10673,0,1,2,CORTE,DESVIRAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,DISTRIBUIDOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,DOBLILLADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,DOMAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,EMB-AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,EMBARRADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,EMPACADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,ENCERQUILLADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,ENTACONADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,FORRAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,MONTADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,PEG-AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,PEGADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,PREACABADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,PRECONFORMAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,REBAJADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,RECORTADOR AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,RECORTADOR AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,RESACAR PLANTAS,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,RESACAR PLANTAS,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,RIBETEAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,RIBETEAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE,SUAJADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,A-PESPUNTADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,A-PRELIMINAR,63,1.76,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,APOMAZAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,B-PESPUNTADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,B-PRELIMINAR,34,0.94,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,C-PESPUNTADOR,69,1.92,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,C-PRELIMINAR,60,1.66,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CA-COR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CA-DOB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CA-PESA,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CA-PESB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CA-PESC,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CA-PREA,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CA-PREB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CA-PREC,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CA-REB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CARDADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CENTRADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,COMODIN CORTE,36,1,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,COMODIN MONTADO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,COMODIN PESPUNT,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,COMODIN PREACAB,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CONFORMAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CORTADOR FLASH,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CORTADOR FORRO,21,0.58,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,CORTADOR PIEL,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,DESVIRAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,DISTRIBUIDOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,DOBLILLADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,DOMAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,EMB-AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,EMBARRADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,EMPACADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,ENCERQUILLADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,ENTACONADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,FORRAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,MONTADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,PEG-AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,PEGADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,PREACABADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,PRECONFORMAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,REBAJADOR,36,1,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,RIBETEAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,RIBETEAR,0,0,100,#¡REF!
FRESA,10673,0,1,2,CORTE Y PREPARA,SUAJADOR,0,0,100,#¡REF!
FRESA,10673,0,1,2,ENSAMBLES,A-PESPUNTADOR,0,0,400,#¡REF!
FRESA,10673,0,1,2,ENSAMBLES,A-PRELIMINAR,38,4.23,400,#¡REF!
